Image Path,Recognized Text
/content/drive/MyDrive/data/L02_V019_Reduce/1727.jpg," [[1047.0, 93.0], '18:3118', [203.0, 654.0], 'TP.HCM:Cong nhan khong co tich luy khi mat viec de sa vao tin dung den', [1.0, 666.0], 'an']"
/content/drive/MyDrive/data/L02_V019_Reduce/17263.jpg," [[1051.0, 94.0], '18:41:40', [7.0, 658.0], 'lainhieu finh', [332.0, 658.0], 'Khong khi lanh tang cuong,Bac Bo va Bac Trung Botiep tuc rel']"
/content/drive/MyDrive/data/L02_V019_Reduce/17012.jpg," [[1047.0, 90.0], '18:41:30', [12.0, 658.0], 'mendo cong an xa het bang so xe de cap', [708.0, 660.0], 'Ret damret hai va song lon tren bien gay thie']"
/content/drive/MyDrive/data/L02_V019_Reduce/17210.jpg," [[1048.0, 91.0], '18:4137', [4.0, 658.0], ' tren bien gay thiet hai tai nhieu tinh', [611.0, 658.0], 'Khong khi lanh lang cuong,Bac Bova Bac Trung Bo tie']"
/content/drive/MyDrive/data/L02_V019_Reduce/17217.jpg," [[1060.0, 65.0], 'HT', [1051.0, 94.0], '18:41:38', [5.0, 658.0], 'en bien gay thiet hai tainhieu tinh', [573.0, 658.0], 'Khong khi lanh tang cuong,Bac Bo va Bac Trung Bo tiep t']"
/content/drive/MyDrive/data/L02_V019_Reduce/16807.jpg," [[1058.0, 51.0], 'HTU7HD', [1051.0, 94.0], '18:41:21', [464.0, 561.0], 'Bola', [464.0, 575.0], 'Doce', [447.0, 590.0], 'Deloite', [3.0, 658.0], 'o tang ky luc', [216.0, 659.0], '60', [313.0, 654.0], 'Nhieu nguoi tai huyen Hoc Mon mua xe may nhung phai ""trum men do cong']"
/content/drive/MyDrive/data/L02_V019_Reduce/16814.jpg," [[1047.0, 88.0], '18:41:22', [9.0, 664.0], 'nO', [52.0, 663.0], 'KylUC', [280.0, 658.0], 'Nhieu nguoi tai huyen Hoc Mon mua xe may nhung', [920.0, 659.0], 'phaitrum men""do cong an']"
/content/drive/MyDrive/data/L02_V019_Reduce/16778.jpg," [[1051.0, 94.0], '18:41:20', [453.0, 523.0], 'COUMARESE', [468.0, 556.0], 'Bola', [446.0, 590.0], 'DeLelite', [4.0, 659.0], 'ip Tet du bao tang ky luc', [467.0, 658.0], 'Nhieu nguoi tai huyen Hoc Mon mua xe may nhung phai ""trum me']"
/content/drive/MyDrive/data/L02_V019_Reduce/16743.jpg," [[1051.0, 94.0], '18:41:19', [4.0, 658.0], 'Tan Son Nhat dip Tet du bao tang ky luc', [549.0, 659.0], '60', [651.0, 654.0], 'Nhieunguoi tai huyen Hoc Mon mua xe may nhung']"
/content/drive/MyDrive/data/L02_V019_Reduce/16750.jpg," [[1147.0, 71.0], 'SHD', [1051.0, 94.0], '18:4119', [467.0, 557.0], 'Bola', [461.0, 577.0], 'Doce', [445.0, 589.0], 'Deleito', [9.0, 658.0], 'SonNhat dip Tet dur bao tang ky luc', [513.0, 659.0], '60', [615.0, 655.0], 'Nhieu nguoi tai huyen Hoc Mon mua xe may nhung p']"
/content/drive/MyDrive/data/L02_V019_Reduce/16725.jpg," [[1051.0, 94.0], '18:41:18', [3.0, 656.0], 'an bay Tan Son Nhat dip Tet du bao tang ky luc', [643.0, 659.0], '160', [744.0, 655.0], 'Nhieu nguoi tai huyen Hoc Mon mua xe ma']"
/content/drive/MyDrive/data/L02_V019_Reduce/16707.jpg," [[1057.0, 97.0], '8:41', [3.0, 655.0], 'h den san bay Tan Son Nhat dip Tet du bao tang ky luc', [838.0, 655.0], 'Nhieu nguoi tai huyen Hoc Mon mu']"
/content/drive/MyDrive/data/L02_V019_Reduce/16678.jpg," [[1048.0, 93.0], '18:41:16', [96.0, 655.0], 'Khach den san bay Tan Son Nhat dip Tet du bao tang ky luc', [988.0, 654.0], 'Nhieu nguoi taihuyen']"
/content/drive/MyDrive/data/L02_V019_Reduce/16650.jpg," [[229.0, 41.0], 'testes', [160.0, 76.0], 'DoaN', [1047.0, 93.0], '18:41:15', [0.0, 656.0], 'ng den', [141.0, 656.0], '60', [245.0, 658.0], 'Khach den san bay Tan Son Nhdt dip Tet du bao tang ky luc', [1135.0, 654.0], 'Nhieu nguo']"
/content/drive/MyDrive/data/L02_V019_Reduce/16700.jpg," [[1051.0, 94.0], '18:41:17', [1.0, 656.0], 'hach den san bay Tan Son Nhat dip Tet du bao tang ky luc', [875.0, 656.0], 'Nhieu nguoi tai huyen Hoc Mon']"
/content/drive/MyDrive/data/L02_V019_Reduce/16657.jpg," [[1048.0, 93.0], '18:41515', [0.0, 655.0], 'den', [208.0, 658.0], 'Khach den san bay Tan Son Nhat dip Tet du bao tang ky luc', [1099.0, 654.0], 'Nhieu nguai tg']"
/content/drive/MyDrive/data/L02_V019_Reduce/1664.jpg," [[1047.0, 93.0], '18:3116', [3.0, 656.0], 'gkiem,tam giam 33 nghi can', [536.0, 659.0], 'TP.HCM:Cong nhan khongco tich luy khi matviec de sa vac']"
/content/drive/MyDrive/data/L02_V019_Reduce/16580.jpg," [[1051.0, 94.0], '18:41:12', [13.0, 658.0], 'khi mat viec de sa vao tin dung den', [609.0, 655.0], 'Khach den san bay Tan SanNhat dip Tet du bao tang']"
/content/drive/MyDrive/data/L02_V019_Reduce/16587.jpg," [[1048.0, 93.0], '18:41:13', [4.0, 658.0], 'i malviec de sa vao tin dung den', [572.0, 654.0], 'Khach den san bay Tan Son Nhat dip Tet du bao tang ky']"
/content/drive/MyDrive/data/L02_V019_Reduce/16618.jpg," [[261.0, 27.0], 'Festas', [1057.0, 51.0], 'HTV7HD', [186.0, 70.0], 'Doas', [1047.0, 93.0], '18:4114', [8.0, 659.0], 'sa vao tin dungden', [307.0, 658.0], '60', [412.0, 656.0], 'Khach den san bay Tan Son Nhat dip Tet du bao tang ky luc', [1199.0, 659.0], '160']"
/content/drive/MyDrive/data/L02_V019_Reduce/16520.jpg," [[1141.0, 70.0], 'AHD', [1051.0, 93.0], '18:4110', [5.0, 658.0], 'ong nhan khong co tich loy khi mat viec de sa vao tin dungden', [923.0, 655.0], 'Khach densan bayTan Son']"
/content/drive/MyDrive/data/L02_V019_Reduce/16430.jpg," [[1048.0, 92.0], '18:41:06', [5.0, 655.0], '33 nghi can', [331.0, 658.0], 'TP.HCM Cong nhan khong co tich loy khi mat viec de sa vao tin dung der']"
/content/drive/MyDrive/data/L02_V019_Reduce/16442.jpg," [[1049.0, 91.0], '18:41807', [1.0, 656.0], 'ghincan', [268.0, 658.0], 'TP.HCM:Cong nhan khong co tich loy khi mat viec de sa vao tin dung den']"
/content/drive/MyDrive/data/L02_V019_Reduce/16461.jpg," [[1159.0, 73.0], 'HD', [1047.0, 90.0], '18:41:08', [168.0, 658.0], 'TP HCMCong nhan khongco lich luy khi mat viec de sa vao tin dung den', [1229.0, 655.0], 'Kha']"
/content/drive/MyDrive/data/L02_V019_Reduce/16454.jpg," [[1049.0, 92.0], '18:41:07', [0.0, 663.0], 'an', [100.0, 659.0], '160', [203.0, 655.0], 'TP.HCM:Cong nhan khong co tich luy khi mat viec de sa vao tin dung den']"
/content/drive/MyDrive/data/L02_V019_Reduce/16403.jpg," [[1050.0, 91.0], '18:41:05', [1.0, 659.0], 'n,tam giam 33 nghi can', [472.0, 658.0], 'TP.HCM:Cong nhan khong co tich luy khi matviec de sa vao tin d']"
/content/drive/MyDrive/data/L02_V019_Reduce/16423.jpg," [[1049.0, 93.0], '18:41:06', [4.0, 658.0], 'am 33 nghi can', [367.0, 658.0], 'TP.HCM:Congnhan khongco tich luy khi mat viec de sa vao tin dung den']"
/content/drive/MyDrive/data/L02_V019_Reduce/16343.jpg," [[1057.0, 65.0], 'HTV', [1159.0, 75.0], 'HD', [1048.0, 93.0], '18:41:03', [918.0, 215.0], 'Podaun dnMe', [8.0, 656.0], 'xet9 trung tam dang kiem,tam giam 33 nghi can', [784.0, 655.0], 'TPHCM:Cong nhan khong co tich loy k']"
/content/drive/MyDrive/data/L02_V019_Reduce/16376.jpg," [[1055.0, 62.0], 'HTV', [1159.0, 72.0], 'HD', [1048.0, 93.0], '18:41:04', [909.0, 216.0], 'Pulnia dane', [4.0, 658.0], 'n dang kiem,tam giam 33 nghi can', [611.0, 656.0], 'TP.HCMCong nhan khong co tich luy khi matviec de']"
/content/drive/MyDrive/data/L02_V019_Reduce/16383.jpg," [[1051.0, 94.0], '18:41:04', [3.0, 656.0], 'lang kiem,tam giam 33 nghi can', [577.0, 658.0], 'TP.HCMCong nhan khong co tich luy khi mat viec de sa']"
/content/drive/MyDrive/data/L02_V019_Reduce/16311.jpg," [[1056.0, 65.0], 'HTV', [1152.0, 72.0], 'SHD', [1048.0, 93.0], '18:41:02', [908.0, 218.0], 'Padniodashe', [4.0, 655.0], 'HCM:Kham xet 9 trung tam dang kiem,tam giam 33 nghi can', [848.0, 658.0], '60', [950.0, 655.0], 'TP.HCM:Cong nho', [1211.0, 661.0], '.nong']"
/content/drive/MyDrive/data/L02_V019_Reduce/16304.jpg," [[1049.0, 94.0], '18:41:01', [1065.0, 642.0], 'SUBSCRIBED', [20.0, 656.0], 'TP.HCM:Kham xet 9 trung tam dang kiemtam giam 33 nghi can']"
/content/drive/MyDrive/data/L02_V019_Reduce/16250.jpg," [[1051.0, 94.0], '18:40:59', [1065.0, 642.0], 'SUBSCRIBED', [5.0, 658.0], 'nam2023', [301.0, 655.0], 'TP.HCM:Kham xet 9 trung tam dang kiem,lam giam 33']"
/content/drive/MyDrive/data/L02_V019_Reduce/16277.jpg," [[1049.0, 93.0], '18:41:00', [1065.0, 642.0], 'SUBSCRIBED', [161.0, 658.0], 'TP.HCMKham xet 9 trung tam dang kiem,tam giam 33 nghi can']"
/content/drive/MyDrive/data/L02_V019_Reduce/16243.jpg," [[1153.0, 77.0], 'HD', [1051.0, 94.0], '18:40:59', [1065.0, 642.0], 'SUBSCRIBED', [5.0, 658.0], 'vu nam 2023', [233.0, 656.0], '60', [339.0, 655.0], 'TP.HCM:Khamixet 9 trung tam dang kiem,tam giam', [1047.0, 668.0], 'qmeon']"
/content/drive/MyDrive/data/L02_V019_Reduce/16180.jpg," [[1161.0, 78.0], 'HP', [1051.0, 94.0], '18:40:56', [1069.0, 642.0], 'SUBSCOIRE', [5.0, 655.0], 'trien khai ke hoach, nhiem vy nam 2023', [565.0, 659.0], '60', [666.0, 652.0], 'TP.HCMKham xet 9 trung tam aang', [1106.0, 658.0], 'emtam gic']"
/content/drive/MyDrive/data/L02_V019_Reduce/16211.jpg," [[1077.0, 68.0], 'T', [1160.0, 78.0], 'HP', [1051.0, 94.0], '18:40:58', [1064.0, 639.0], 'SUBSCRIBED', [7.0, 655.0], 'hoach,nhiem vu nam2023', [404.0, 659.0], '160', [507.0, 658.0], 'TP.HCM:Kham xet 9 trung tam dang kiei']"
/content/drive/MyDrive/data/L02_V019_Reduce/16111.jpg," [[1049.0, 93.0], '18:40:54', [4.0, 656.0], ' kinh texa hoi nam 2022 va trien khai kehoachnhiem vu nam 2023', [1029.0, 656.0], 'TP.HCM:Kham xet9']"
/content/drive/MyDrive/data/L02_V019_Reduce/16142.jpg," [[1048.0, 93.0], '18:40:55', [5.0, 656.0], 'oi nam2022 va trien khai ke hoachnhiem vu nam2023', [867.0, 655.0], 'TP.HCMKham xet 9 trung tam d']"
/content/drive/MyDrive/data/L02_V019_Reduce/16173.jpg," [[1163.0, 77.0], 'HP', [1049.0, 94.0], '18:40:56', [1068.0, 642.0], 'SUBSCRIBE', [5.0, 655.0], 'va trien khai ke hoach nhiem vu nam2023', [703.0, 654.0], 'TP.HCMKham xet 9 trung tam aakiemtam']"
/content/drive/MyDrive/data/L02_V019_Reduce/16104.jpg," [[1051.0, 94.0], '18:40:53', [585.0, 368.0], ""Podaao'Ne"", [8.0, 655.0], 'ket kinh te-xa hoi nam 2022va trien khai ke hoach,nhiem vu nam 2023', [1065.0, 658.0], 'TP.HCMSKhamxe']"
/content/drive/MyDrive/data/L02_V019_Reduce/1594.jpg," [[1048.0, 93.0], '18:31:13', [2.0, 655.0], 'M:', [168.0, 656.0], '9 trung tam dang kiemtam giam 33 nghi can', [896.0, 654.0], 'TP.HCM:Cong nhan khong co']"
/content/drive/MyDrive/data/L02_V019_Reduce/16019.jpg," [[1048.0, 93.0], '18:40:50', [659.0, 365.0], 'PodniadoW', [351.0, 593.0], 'HELIO ESTEVES', [349.0, 619.0], 'BEP TRUONG TIEM BANH PADARIA DANE', [1.0, 664.0], 'ru', [197.0, 655.0], 'UBND TP.HCM tong ket kinh te-xa hoi nam 2022 va trien khai ke hoachnhiem vu nam']"
/content/drive/MyDrive/data/L02_V019_Reduce/1601.jpg," [[1048.0, 93.0], '18:3113', [7.0, 654.0], 'Kham xet 9 trung tam dang kiem,tam giam 33 nghi can', [863.0, 658.0], 'TP.HCMCong nhan khong co tic']"
/content/drive/MyDrive/data/L02_V019_Reduce/15928.jpg," [[1047.0, 90.0], '18:40:46', [4.0, 658.0], 'nh ve co dai laidong bang Nazca oPeru', [675.0, 656.0], 'UBND TPHCM tong ket kinh texa hoi nam 202']"
/content/drive/MyDrive/data/L02_V019_Reduce/15907.jpg," [[1049.0, 90.0], '18:40:45', [3.0, 658.0], 'n Ioo hinh ve co dai tai dong bang Nazca o Peru', [787.0, 658.0], 'UBND TP.HCM tong ket kinh texa hoir']"
/content/drive/MyDrive/data/L02_V019_Reduce/15935.jpg," [[1048.0, 93.0], '18:40:46', [593.0, 384.0], 'Padouadae', [4.0, 658.0], 've co dai tai dong bangNazca o Peru', [641.0, 659.0], 'UBND TP.HCM tong ket kinh te-xa hoi nam 2022v']"
/content/drive/MyDrive/data/L02_V019_Reduce/15849.jpg," [[1047.0, 93.0], '18:40843', [345.0, 598.0], 'BO DAO NHA:BANH BA VUA TRUYEN THONG DAT HANG', [104.0, 655.0], 'Phat hien moi hon 10o hinh ve co dai tai dong bang Nazca o Peru', [1089.0, 656.0], 'UBNDTP.HCM']"
/content/drive/MyDrive/data/L02_V019_Reduce/15880.jpg," [[1047.0, 90.0], '18:40:44', [975.0, 250.0], 'Padureda he', [5.0, 658.0], 'hien moi hon 10ohinh ve co dai tai dong bang Nazca a Peru', [927.0, 658.0], 'UBND TPHCM tong ket kinh']"
/content/drive/MyDrive/data/L02_V019_Reduce/15887.jpg," [[1052.0, 94.0], '18:40:45', [3.0, 658.0], 'n moi hon lOo hinh ve co dai tdi dong bang Nazca o Peru', [889.0, 658.0], 'UBND TP.HCM tong ket kinhte']"
/content/drive/MyDrive/data/L02_V019_Reduce/17733.jpg," [[1049.0, 93.0], '18:41:58', [497.0, 623.0], 'BIRNVIETR', [4.0, 658.0], 'ai Viet Nam-Han Quoc tang manh ke tunam 1992', [801.0, 658.0], 'Sputnik:Kinh te Viet Nam phan anh kho']"
/content/drive/MyDrive/data/L02_V019_Reduce/17703.jpg," [[1048.0, 93.0], '18:41:57', [471.0, 610.0], ""BIRDWILLE'ISOE"", [4.0, 656.0], 'mo thuong mai Viet NamHan Quoc tang manh ke tu nam 1992', [959.0, 658.0], 'Sputnik:Kinh te VietNam']"
/content/drive/MyDrive/data/L02_V019_Reduce/17763.jpg," [[1049.0, 93.0], '18:42:00', [520.0, 624.0], 'IROUILLEISD', [11.0, 656.0], 'Han Quoctang manh ke tu nam 1992', [644.0, 658.0], 'Sputnik Kinh te Viet Nam phan anh kha nang on dir']"
/content/drive/MyDrive/data/L02_V019_Reduce/17696.jpg," [[1049.0, 93.0], '18:41:57', [4.0, 659.0], 'uy mothuong mdi Viet Nam Han Quoc tang manh ke tu nam 1992', [993.0, 658.0], 'Sputnik:Kinh teViet No']"
/content/drive/MyDrive/data/L02_V019_Reduce/17647.jpg," [[1157.0, 79.0], 'HD', [1049.0, 93.0], '18:41:55', [3.0, 657.0], 'giam', [136.0, 660.0], '6', [236.0, 655.0], 'Quy mothuong mai Viet Nam -Han Quoc tang manh ke to nam 1992', [1248.0, 653.0], 'Sp']"
/content/drive/MyDrive/data/L02_V019_Reduce/17675.jpg," [[1049.0, 93.0], '18:41:56', [89.0, 658.0], 'Quy mo thuong mdi Viet NameHan Quoc tang manh ke tunam 1992', [1103.0, 658.0], 'Sputnik:Kinh t']"
/content/drive/MyDrive/data/L02_V019_Reduce/17654.jpg," [[1049.0, 93.0], '18:41:55', [0.0, 656.0], 'am', [200.0, 656.0], 'Quy mo thuong mai Viet NamHan Quoc tang manh ke tu nam 1992', [1209.0, 658.0], 'Sputn']"
/content/drive/MyDrive/data/L02_V019_Reduce/17536.jpg," [[1049.0, 93.0], '18:41:51', [7.0, 656.0], 'fuot moc 67 trieu dong,ty gia trung tam tiep tuc giam', [817.0, 658.0], 'Quy mo thuang mai VietNamHan G']"
/content/drive/MyDrive/data/L02_V019_Reduce/17543.jpg," [[1161.0, 79.0], 'HD', [1049.0, 93.0], '18:41:51', [0.0, 655.0], 't moc 67 trieu dong,ty gia trung tam tiep tuc giam', [676.0, 659.0], '60', [779.0, 656.0], 'Quy mo thuong mai Viet Nam Han Quo']"
/content/drive/MyDrive/data/L02_V019_Reduce/17595.jpg," [[1160.0, 79.0], 'HD', [1048.0, 93.0], '18:41:53', [353.0, 594.0], 'ANTHONY WATERSTREET', [351.0, 622.0], 'KHAN GIA', [4.0, 658.0], 'gia trung tam tiep tuc giam', [404.0, 659.0], '60', [507.0, 656.0], 'Quy mothuong mai Viet Nam Han Quoc tang manh ke tu nam']"
/content/drive/MyDrive/data/L02_V019_Reduce/17449.jpg," [[1164.0, 79.0], 'HD', [1049.0, 94.0], '18:41:47', [539.0, 349.0], 'LIALVILLEE', [4.0, 660.0], 'hiepfuc ret', [184.0, 659.0], '6', [287.0, 656.0], 'Gia vang SJC tuot moc 67 trieu dongty gia trung tam tiep tuc giam']"
/content/drive/MyDrive/data/L02_V019_Reduce/17456.jpg," [[1160.0, 79.0], 'HD', [1048.0, 93.0], '18:41:47', [0.0, 659.0], ' fucret', [148.0, 659.0], '60', [251.0, 658.0], 'Gia vang SJC tuotmoc 67 trieu dongty gia trung tam tiep tuc giam', [1251.0, 670.0], '0']"
/content/drive/MyDrive/data/L02_V019_Reduce/17496.jpg," [[1045.0, 91.0], '18:41:49', [41.0, 655.0], 'Gia vang SJC tuot moc 67 trieu dongty gia trung tam tiep tuc giam', [1025.0, 659.0], 'Quymo thuong mgi']"
/content/drive/MyDrive/data/L02_V019_Reduce/17427.jpg," [[1164.0, 79.0], 'HD', [1048.0, 93.0], '18:41:46', [539.0, 351.0], 'HIOVILLE LSD', [4.0, 659.0], 'TrungBotiep tuc ret', [400.0, 656.0], 'Gia vang SJC tuot moc 67 trieu dongty gia trung tam tiep tuc giam']"
/content/drive/MyDrive/data/L02_V019_Reduce/17405.jpg," [[1164.0, 79.0], 'HD', [1049.0, 90.0], '18:41:45', [541.0, 350.0], 'SIPOVILLES', [4.0, 656.0], '6va BacTrung Bo tieptucret', [516.0, 655.0], 'Gia vang SJC tuot moc 67 trieu dong,ty gia trung tam tiep tuc']"
/content/drive/MyDrive/data/L02_V019_Reduce/17363.jpg," [[1046.0, 94.0], '18:41:44', [335.0, 592.0], 'MY:MUNG MUA LE CUOI NAM BANG TRiNH DIEN DRONE', [3.0, 655.0], 'ang cuong Bac Bo va Bac Trung Bo tiep tuc ret', [735.0, 654.0], 'Gia vang SJC tuot moc 67 trieu dong ty gia']"
/content/drive/MyDrive/data/L02_V019_Reduce/17356.jpg," [[1047.0, 93.0], '18:41843', [333.0, 593.0], 'MY:MUNG MUA LE CUOI NAM BANG TRiNH DIEN DRONE', [5.0, 658.0], 'h tang cuong Bac Bo va Bac Trung Bo tiep tucret', [771.0, 654.0], 'Gia vang SJC tuot moc 67 trieu dong,ty']"
/content/drive/MyDrive/data/L02_V019_Reduce/17380.jpg," [[1045.0, 94.0], '18:4144', [333.0, 592.0], 'MY:MUNG MUA LE CUOI NAM BANG TRiNH DIEN DRONE', [5.0, 658.0], 'ng,Bac Bo va Bac Trung Bo tiep tuc ret', [647.0, 656.0], 'Gia vang SJC tuotmoc 67 trieu dong,ty gia trung l']"
/content/drive/MyDrive/data/L02_V019_Reduce/17398.jpg," [[1047.0, 95.0], '18:41845', [4.0, 656.0], 'cBo va Bac Trung Botiep tue rel', [552.0, 656.0], 'Gia vang SJC tuor moc 67 trieu dong,ty gia trung tam tiep']"
/content/drive/MyDrive/data/L02_V019_Reduce/1734.jpg," [[1058.0, 59.0], 'RTVNHe', [1049.0, 94.0], '18:3118', [65.0, 659.0], '160', [167.0, 654.0], 'TP.HCMCong nhan khong co tich loy khi mat viec de sa vao tin dung den', [1229.0, 655.0], 'Kha']"
/content/drive/MyDrive/data/L02_V019_Reduce/17336.jpg," [[1046.0, 94.0], '18:41:43', [336.0, 593.0], 'MY:MUNG MUA LE CUOINAM BANG TRINH DIEN DRONE', [3.0, 657.0], 'ng khi lanh tang cuong,Bac Bo va Bac Trung Bo tiep tuc ret', [877.0, 655.0], 'Gia vang SlC tuot moc 67 trieu c']"
/content/drive/MyDrive/data/L02_V019_Reduce/17309.jpg," [[1049.0, 94.0], '18:41:41', [335.0, 593.0], 'MY:MUNG MUA LE CUOI NAM BANG TRiNH DIEN DRONE', [91.0, 656.0], 'Khong khi lanh tang cuong, Bac Bo va Bac Trung Bo tiep tuc ret', [1019.0, 655.0], 'Gia vangSJC tuotmo']"
/content/drive/MyDrive/data/L02_V019_Reduce/17316.jpg," [[1045.0, 93.0], '18:41:42', [336.0, 593.0], 'MY:MUNG MUA LE CUOI NAM BANG TRINH DIEN DRONE', [55.0, 656.0], 'Khong khi lanh tang cuongBac Bo va Bac Trung Bo tiep tuc ret', [982.0, 655.0], 'Gia vang SJCtuot moc']"
/content/drive/MyDrive/data/L02_V019_Reduce/18258.jpg," [[1046.0, 91.0], '18:4307', [81.0, 106.0], 'TIEPTHEO', [660.0, 574.0], 'VU ANLIEN QUAN', [461.0, 605.0], '9 TRUNG TAM DANG KIEM PHUONG TIEN CO GIO']"
/content/drive/MyDrive/data/L02_V019_Reduce/18251.jpg," [[1065.0, 66.0], 'MA', [1048.0, 93.0], '18:43:06', [82.0, 110.0], 'TIEPTHEO', [275.0, 574.0], '1a', [660.0, 574.0], 'VU ANLIEN QUAN', [460.0, 605.0], '9 TRUNG TAM DANG KIEM PHUONG TIEN CO GIOI']"
/content/drive/MyDrive/data/L02_V019_Reduce/18196.jpg," [[1048.0, 93.0], '18:43:04', [83.0, 107.0], 'TIEPTHEO', [355.0, 522.0], '09718732588', [268.0, 573.0], 'yia', [660.0, 574.0], 'VU AN LIEN QUAN', [461.0, 605.0], '9 TRUNG TAM DANG KIEM PHUONG TIEN COGIOI']"
/content/drive/MyDrive/data/L02_V019_Reduce/18179.jpg," [[1165.0, 78.0], 'HP', [1048.0, 93.0], '18:43:03', [81.0, 106.0], 'TIEPTHEO', [267.0, 572.0], 'diay', [659.0, 572.0], 'VU ANLIEN QUAN', [460.0, 605.0], '9 TRUNG TAM DANG KIEM PHUONG TIEN COGIOI']"
/content/drive/MyDrive/data/L02_V019_Reduce/18235.jpg," [[1048.0, 93.0], '18:43:06', [84.0, 111.0], 'TIEPTHED', [275.0, 574.0], '1a', [660.0, 574.0], 'VU ANLIEN QUAN', [460.0, 605.0], '9 TRUNG TAM DANG KIEM PHUONG TIEN CO GIOI']"
/content/drive/MyDrive/data/L02_V019_Reduce/18213.jpg," [[1160.0, 78.0], 'HP', [1048.0, 94.0], '18:43:05', [82.0, 107.0], 'TIEPTHEO', [267.0, 572.0], 'giay', [659.0, 574.0], 'VU ANLIEN QUAN', [461.0, 605.0], '9 TRUNG TAM DANG KIEM PHUONG TIEN CO GIOI']"
/content/drive/MyDrive/data/L02_V019_Reduce/18220.jpg," [[1049.0, 94.0], '18:43:05', [83.0, 110.0], 'TIEPTHEO', [275.0, 574.0], '1a', [660.0, 574.0], 'VU ANLIEN QUAN', [460.0, 605.0], '9 TRUNG TAM DANG KIEM PHUONG TIEN CO GIOI']"
/content/drive/MyDrive/data/L02_V019_Reduce/18121.jpg," [[1047.0, 93.0], '18:4301', [406.0, 233.0], 'TRUNGTAMDANG KIEM XECO GIOI6Z-030']"
/content/drive/MyDrive/data/L02_V019_Reduce/18146.jpg," [[1047.0, 93.0], '18:43:02', [71.0, 106.0], 'TIEPTHED', [356.0, 226.0], 'TRUNG TAMDANG KIEMXE COGIOI6203D', [657.0, 572.0], 'VU AN LIEN QUAN', [461.0, 605.0], '9 TRUNG TAM DANG KIEM PHUONG TIEN CO GIO']"
/content/drive/MyDrive/data/L02_V019_Reduce/18172.jpg," [[1047.0, 93.0], '18:4303', [83.0, 110.0], 'TIEPTHEO', [282.0, 229.0], 'TRUNG TAM DANG KIEM XE CO GIO 62-030', [659.0, 574.0], 'VU ANLIEN QUAN', [461.0, 605.0], '9 TRUNG TAM DANG KIEM PHUONG TIEN CO GIO']"
/content/drive/MyDrive/data/L02_V019_Reduce/18114.jpg," [[1047.0, 94.0], '18:43:01', [717.0, 337.0], 'giay', [497.0, 539.0], 'TIEPTHEO']"
/content/drive/MyDrive/data/L02_V019_Reduce/18091.jpg," [[1159.0, 75.0], 'HD', [1049.0, 91.0], '18:43:00', [736.0, 351.0], 'giay', [543.0, 522.0], 'MEPTHEO']"
/content/drive/MyDrive/data/L02_V019_Reduce/18062.jpg," [[1160.0, 79.0], 'HD', [1048.0, 93.0], '18:42:12', [0.0, 652.0], 'noang', [136.0, 662.0], '6', [236.0, 656.0], 'Xuat khau det may nam 2022.can dichngoan muc', [917.0, 662.0], '60', [1013.0, 658.0], 'Thi trurong lich Tet tran']"
/content/drive/MyDrive/data/L02_V019_Reduce/18069.jpg," [[1047.0, 93.0], '18:42:59']"
/content/drive/MyDrive/data/L02_V019_Reduce/18026.jpg," [[1048.0, 91.0], '18:42:10', [2.0, 656.0], 'trien khi khung hoang', [423.0, 654.0], 'Xuat khau det may nam 2022 candich ngoan muc', [1199.0, 656.0], 'Thi tru']"
/content/drive/MyDrive/data/L02_V019_Reduce/18.jpg," [[1051.0, 94.0], '18:29:59']"
/content/drive/MyDrive/data/L02_V019_Reduce/17991.jpg," [[1160.0, 79.0], 'HD', [1048.0, 93.0], '18:42:09', [731.0, 361.0], '3', [7.0, 654.0], 'on dinh, phat trien khi khung hoang', [607.0, 655.0], 'Xuat khau det may nam2022 can dich ngoan muc']"
/content/drive/MyDrive/data/L02_V019_Reduce/17946.jpg," [[1164.0, 79.0], 'HD', [1048.0, 93.0], '18:42:07', [5.0, 656.0], 'phan anh kha nang on dinh,phat trien khi khunghoang', [841.0, 658.0], 'Xuat khau det may nam 2022 can d']"
/content/drive/MyDrive/data/L02_V019_Reduce/17908.jpg," [[1163.0, 79.0], 'HD', [1047.0, 90.0], '18:42:05', [3.0, 652.0], 'inh te Vier Nam phan anh kha nang on dinh, phat trien khi khung hoang', [1040.0, 654.0], 'Xuat khau detmay']"
/content/drive/MyDrive/data/L02_V019_Reduce/17984.jpg," [[1164.0, 79.0], 'HD', [1047.0, 90.0], '18:42:08', [0.0, 654.0], 'ang on dinh, phat trien khi khunghoang', [541.0, 659.0], '60', [641.0, 655.0], 'Xuat khau det may nam 2022can dichngoan muc']"
/content/drive/MyDrive/data/L02_V019_Reduce/17901.jpg," [[1048.0, 91.0], '18:42:05', [4.0, 654.0], 'Kinh te Viet Nam phan anh kha nang on dinh, phat trien khi khung hoang', [1077.0, 656.0], 'Xuatkhau det m']"
/content/drive/MyDrive/data/L02_V019_Reduce/17813.jpg," [[1153.0, 77.0], 'ARD', [1048.0, 94.0], '18:42:02', [3.0, 656.0], 'h ke tunam 1992', [380.0, 656.0], 'Sputnik.Kinh te Viet Nam phan anh kha nang on dinh phat trien khi khon']"
